village_name,village_code,category,name,address,distance_text,type_text,tel,rating,price_text,data_review_status,is_recommended,review_notes,source,poi_id
超化村,xinmi_chaohua,parking,金花路-道路停车位,金花路与平安大道交叉口西500米,269m,交通设施服务;停车场;路边停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0H2G7VU90
超化村,xinmi_chaohua,parking,德惠苑(超化店)-停车场,德惠苑(超化店),409m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0L27LKMMA
超化村,xinmi_chaohua,parking,金花路-道路停车位,金花路与平安大道交叉口西340米,438m,交通设施服务;停车场;路边停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0H2G7W277
超化村,xinmi_chaohua,parking,新密市超化镇卫生院停车场,金花路与平安大道交叉口西320米,462m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0L0X9LESF
超化村,xinmi_chaohua,parking,金花路-道路停车位,金花路与平安大道交叉口西280米,490m,交通设施服务;停车场;路边停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0H2G7VFGN
超化村,xinmi_chaohua,parking,河西新区停车场,河西新区,551m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MBPX31MA
大金店老街,dengfeng_dajindian_oldstreet,activity,宏达烟酒行(S323店),大金店镇老街十字路口南,770m,购物服务;专卖店;烟酒专卖店,13598083659,4.3,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0FFG82PVQ
大金店老街,dengfeng_dajindian_oldstreet,activity,登封市彤彤儿童游乐园经营部,大金店镇老十字街向北路东第9号,779m,体育休闲服务;体育休闲服务场所;体育休闲服务场所,15937925637,2.8,人均约 ¥36.00,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0LDUDBTA0
大金店老街,dengfeng_dajindian_oldstreet,activity,中国邮政(大金店邮政支局),大金店金中村老街中段,802m,生活服务;邮局;邮局,0371-62766868,4.1,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B01730JXY9
大金店老街,dengfeng_dajindian_oldstreet,food,李三卤肉店,金东村村委会东北侧,22m,餐饮服务;中餐厅;中餐厅,,3.9,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0J0LPR80Z
大金店老街,dengfeng_dajindian_oldstreet,food,金店卤肉,大金店镇金东村卫生室北侧90米,104m,餐饮服务;餐饮相关场所;餐饮相关,,3.5,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0K2NBWWJ8
大金店老街,dengfeng_dajindian_oldstreet,food,乡村大食堂,金东村村委会东侧240米,201m,餐饮服务;中餐厅;中餐厅,,1.6,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0MG2N0I3Z
大金店老街,dengfeng_dajindian_oldstreet,food,金东饭店,大金店桥向南500米,219m,餐饮服务;中餐厅;中餐厅,18737176227,3.2,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0L3ASSHOL
大金店老街,dengfeng_dajindian_oldstreet,food,星翔冷饮速冻批发,乌海线西北侧,717m,餐饮服务;冷饮店;冷饮店,,1.9,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0HR0GQW6X
大金店老街,dengfeng_dajindian_oldstreet,food,金喜婚宴主题饭店,大金店南环路中段,728m,餐饮服务;中餐厅;中餐厅,,4.0,人均约 ¥55.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0JUC7A4LB
大金店老街,dengfeng_dajindian_oldstreet,food,乐至烧烤(大金店上站),大金店镇市场监督管理所东南侧50米,746m,餐饮服务;中餐厅;特色/地方风味餐厅,13619843000,3.8,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0IBM5KYHE
大金店老街,dengfeng_dajindian_oldstreet,food,金店饭庄,大金店镇,756m,餐饮服务;中餐厅;中餐厅,0371-62760868;15838391953,3.8,人均约 ¥15.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFF4UJSV
大金店老街,dengfeng_dajindian_oldstreet,food,开碗笑休闲小吃(大金店总店),大金店镇金西邮政储蓄银行南30米,772m,餐饮服务;快餐厅;快餐厅,15038065239;15939012348,3.9,人均约 ¥19.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFGBDKIS
大金店老街,dengfeng_dajindian_oldstreet,food,奇味轩自助小火锅(大金店镇店),中国邮政储蓄银行大金店支行旁,779m,餐饮服务;中餐厅;火锅店,16692158628,3.7,人均约 ¥21.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0HKVZ7SXZ
大金店老街,dengfeng_dajindian_oldstreet,stay,嵩阳居民宿(登封袁桥古村店),大金店镇袁桥古村001号,2325m,住宿服务;旅馆招待所;旅馆招待所,13673625938,4.7,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0KUP76SAG
大金店老街,dengfeng_dajindian_oldstreet,stay,花筑·德润居民宿(登封袁桥古村店),袁桥古村039号,2480m,住宿服务;旅馆招待所;旅馆招待所,15617689359,4.7,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0JROM0FWM
大金店老街,dengfeng_dajindian_oldstreet,stay,登封嵩瓷苑民宿(登封窑陶瓷博物馆店),王村登封窑苑6号,5014m,住宿服务;住宿服务相关;住宿服务相关,16668096788,5.0,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0MGGS3QVJ
大金店老街,dengfeng_dajindian_oldstreet,stay,三王庄的民宿,三王庄村村委会西侧210米,7334m,住宿服务;旅馆招待所;旅馆招待所,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LG3P2MW5
大金店老街,dengfeng_dajindian_oldstreet,stay,登封依山小筑(御寨大道分店),御寨大道自西向东第十五户依山·小筑,7631m,住宿服务;住宿服务相关;住宿服务相关,"+861056320612,5620581;010-56320606,5620581",4.7,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0L6051VVJ
大金店老街,dengfeng_dajindian_oldstreet,stay,登封喜玉民宿,大金店镇三王庄村新农村5排9号,7648m,住宿服务;住宿服务相关;住宿服务相关,15981931311,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0KDGNAGUS
大金店老街,dengfeng_dajindian_oldstreet,stay,三王隐宿民宿(御寨大道分店),登封依山小筑(御寨大道分店)西侧70米,7656m,住宿服务;旅馆招待所;旅馆招待所,"+861056320612,6264084;010-56320606,6264084",4.6,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0KAS5PK1Y
大金店老街,dengfeng_dajindian_oldstreet,stay,登封蒸膳坊民宿馆,少林街道耿庄村北海街4号,7678m,住宿服务;住宿服务相关;住宿服务相关,13333837555,1.0,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0J1HZ76II
大金店老街,dengfeng_dajindian_oldstreet,stay,登封云水间民宿,大金店镇三王庄社区三巷12号,7697m,住宿服务;旅馆招待所;旅馆招待所,13593993975;15838164630;18538311962,4.7,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0KGO7D1DX
大金店老街,dengfeng_dajindian_oldstreet,stay,吾家小院77民宿,御寨大道少林德武文化武术学校西南270米,7816m,住宿服务;旅馆招待所;旅馆招待所,19913875355,4.7,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LA95WE6Q
大金店老街,dengfeng_dajindian_oldstreet,parking,道路停车位,金颍花园西侧90米,791m,交通设施服务;停车场;路边停车场,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0I15CTZHW
大金店老街,dengfeng_dajindian_oldstreet,parking,郑州翱翔医药科技股份有限公司停车场,大金店镇三里庄高新技术园区郑州市翱翔医药科技股份有限公司,1461m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0M6HD9ERF
大金店老街,dengfeng_dajindian_oldstreet,parking,地上停车场(207国道),207国道西50米,1534m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFFY3PDB
大金店老街,dengfeng_dajindian_oldstreet,parking,河南袁桥古村旅游景区东停车场,袁桥村,2367m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0KBOS781G
大金店老街,dengfeng_dajindian_oldstreet,parking,河南袁桥古村旅游景区东南停车场,河南袁桥古村旅游景区,2399m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0HUMZTAT2
大金店老街,dengfeng_dajindian_oldstreet,parking,大金店停车区停车场,大金店停车区北侧,2702m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MGKAJZJ4
大金店老街,dengfeng_dajindian_oldstreet,parking,大金店停车区停车场,大金店停车区南侧,2797m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MGKAJTNA
大隗村,xinmi_dawei,activity,大隗村公益电影放映点,大隗村,6m,体育休闲服务;影剧院;影剧院相关,,1.5,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0JAZNU897
大隗村,xinmi_dawei,activity,情缘网络会所,大隗镇大隗村服装一条街中段,554m,体育休闲服务;娱乐场所;网吧,17613430666,4.2,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B017319VG4
大隗村,xinmi_dawei,activity,大隗村红石峡篮球场,X030(周甘路),1242m,体育休闲服务;运动场馆;篮球场馆,,3.7,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0G3B7R9GG
大隗村,xinmi_dawei,activity,红石峡水库寻娱岛,大隗镇大隗村红石峡水库2号,1970m,风景名胜;风景名胜相关;旅游景点,15136272727,4.4,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0LAT56NYJ
大隗村,xinmi_dawei,activity,纸坊村生活广场,大隗镇金花路(大隗镇纸坊小学北侧约250米),2185m,风景名胜;公园广场;城市广场,,4.1,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0HKUCXDY1
大隗村,xinmi_dawei,activity,新密市大隗镇和合文化大院,大隗镇和合村,3160m,科教文化服务;科教文化场所;科教文化场所,,[],人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B01730JOLG
大隗村,xinmi_dawei,activity,大隗镇大路沟顺丰桃园,大隗镇大路沟新村,3710m,体育休闲服务;休闲场所;采摘园,13460352837;15038383931,[],人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0JG1CFC1O
大隗村,xinmi_dawei,activity,四季农家乐庄园,大隗镇王沟村,4466m,体育休闲服务;休闲场所;休闲场所,,3.9,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0FFKE0LIG
大隗村,xinmi_dawei,activity,新密市大隗镇老其沟村三成生态园,周甘路,4638m,体育休闲服务;休闲场所;采摘园,,3.9,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0HRVR1YM2
大隗村,xinmi_dawei,activity,大隗镇陈庄村下沟组广场,大隗镇,5846m,风景名胜;公园广场;城市广场,,1.1,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0MULLWH3F
大隗村,xinmi_dawei,activity,新密市悦好蟠桃采摘园,大隗镇陈庄村郑栾高速东,6504m,体育休闲服务;休闲场所;采摘园,13526859705,3.9,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0JDJ5DM8I
大隗村,xinmi_dawei,activity,奶油草莓采摘园,大隗镇侯庄村小侯庄,9394m,体育休闲服务;休闲场所;采摘园,,3.7,人均约 ¥,needs_review,false,高德周边搜索 activity 候选结果，需人工核验,amap,B0HKFZZ923
大隗村,xinmi_dawei,food,刘家豆腐脑,大隗镇,23m,餐饮服务;中餐厅;中餐厅,18539986526,3.4,人均约 ¥14.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFL6ZOKZ
大隗村,xinmi_dawei,food,小张摇滚炒鸡,周甘路大隗客运站南侧约160米,74m,餐饮服务;中餐厅;综合酒楼,16638213385,3.1,人均约 ¥28.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0H0JHV1YR
大隗村,xinmi_dawei,food,贝贝家蛋糕店,大隗镇菜鸟驿站对面向东50米,83m,餐饮服务;糕饼店;糕饼店,13623839326,3.5,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0L07H1VQR
大隗村,xinmi_dawei,food,厨流香大盘鸡,大隗镇商业街中段,90m,餐饮服务;中餐厅;西北菜,13803848222;15036100039,3.9,人均约 ¥19.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFIQ11I4
大隗村,xinmi_dawei,food,疯狂烤翅,中共新密室大隗镇大隗村委会西侧80米,104m,餐饮服务;中餐厅;特色/地方风味餐厅,18530856526,2.6,人均约 ¥31.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFG0WTLM
大隗村,xinmi_dawei,food,好饺道饺子馆,大隗中心卫生院西侧70米,119m,餐饮服务;中餐厅;综合酒楼,15803830516,2.8,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0JU3LE6AS
大隗村,xinmi_dawei,food,赵家大院,周甘路与洧水大道交叉口北440米,893m,餐饮服务;餐饮相关场所;餐饮相关,,2.4,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFHUWJO6
大隗村,xinmi_dawei,food,大庙农家饭店,大隗镇大庙村大庙农家饭店,3300m,餐饮服务;中餐厅;中餐厅,,4.0,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0JDFASG2N
大隗村,xinmi_dawei,food,广和缘农家院大酒店,大隗镇顾家庄,3568m,餐饮服务;中餐厅;中餐厅|体育休闲服务;休闲场所;休闲场所,,3.9,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFL06PNP
大隗村,xinmi_dawei,food,锦华农家,黄湾寨村垌口组27号,3643m,餐饮服务;餐饮相关场所;餐饮相关,0371-69281111,4.5,人均约 ¥19.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFJIJBO1
大隗村,xinmi_dawei,stay,C75太空露营民宿,刘寨镇大鸿路1号,5759m,住宿服务;住宿服务相关;住宿服务相关,13525089878;19937626579,4.4,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0J2T145MA
大隗村,xinmi_dawei,stay,朴宿·庭唐民宿(银基旅游度假区店),刘寨镇木子路湖语墅C区10号楼1楼102,6210m,住宿服务;住宿服务相关;住宿服务相关,17839997717,4.8,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0L0RC69NY
大隗村,xinmi_dawei,stay,初见·小筑(银基国际旅游度假区动物王国店),刘寨镇银基大道林里居41号楼2单元404号,6806m,住宿服务;住宿服务相关;住宿服务相关,17737115010,4.8,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0IGLK0XUO
大隗村,xinmi_dawei,stay,新密莫雅民宿(银基旅游度假区动物王国店),银基国际旅游度假区悦林居15号楼1楼,6829m,住宿服务;住宿服务相关;住宿服务相关,15225053313,4.8,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0JG6GLPFB
大隗村,xinmi_dawei,stay,妮卡亲子度假民宿(银基动物王国店),刘寨镇银基国际旅游度假区悦林居40栋2单元1103室,6886m,住宿服务;住宿服务相关;住宿服务相关,15136212193;18613711701,4.8,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0KUTRE5ZN
大隗村,xinmi_dawei,stay,格林童趣民宿(银基动物王国店),刘寨镇银基悦林居12号楼2单元201室,6890m,住宿服务;旅馆招待所;旅馆招待所,17303835333,4.8,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0K397INBW
